Header_Length,Protocol Type,Duration,Rate,Srate,Drate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Magnitue,Radius,Covariance,Variance,Weight,label
26281.1,6.0,64.0,0.7952208273874103,0.7952208273874103,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,336.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1133.0,66.0,117.0,73.35648543492971,16.273340082190497,66.0,169467870.0360311,13.5,12.114365034927111,23.05935618026925,267.2851470023518,1.0,244.6,0
91560.3,6.0,64.0,0.5742519699836053,0.5742519699836053,0.0,0.0,0.0,0.0,0.3,1.0,0.0,0.0,0.0,0.0,0.0,1144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1030.6,66.0,68.0,66.48769129047767,0.8563130574555403,66.6,169466771.9256036,13.5,11.530855588864494,1.2059437735878944,0.7279244734583283,1.0,244.6,0
394632.6,6.0,64.0,2.03371988969974,2.03371988969974,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,4913.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1744.2,54.0,588.0,113.64974528180798,128.47010199823927,80.6,169462319.79929158,13.5,15.085047287341936,182.04853207949364,16691.32704595168,1.0,244.6,0
75813.0,6.0,64.0,0.5856124061509188,0.5856124061509188,0.0,0.0,0.0,0.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,951.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1023.8,66.0,66.6,66.04163742690059,0.1504716603829723,66.4,169466543.9248964,13.5,11.491923650819109,0.1911041438608542,0.0608768509968879,0.3,244.6,0
64784.8,6.0,64.0,1.5964995680052874,1.5964995680052874,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,793.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1224.5,66.0,108.9,78.95860725231081,13.355724299808884,80.3,169467481.53285402,13.5,12.564823995889569,18.9364423676466,180.6202010055025,1.0,244.6,0
149309.8,6.0,64.0,0.9985615009208146,0.9985615009208146,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.0,1929.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,458.5,66.0,101.1,80.94365079365079,10.720429790828586,84.3,0.0998132944107055,5.5,12.713989018293235,15.160977204658348,133.57655719324768,0.9,38.5,0
148620.6,6.0,64.0,1.1884787098197207,1.1884787098197207,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1972.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,424.0,68.2,88.0,78.14075396825396,9.13056100158985,76.3,8.740425109863282e-05,5.5,12.498374356192148,12.912563200523234,92.76878532060972,0.9,38.5,0
121928.5,6.0,60.8,1.5739180469910687,1.5739180469910687,0.0,0.0,0.0,0.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,1547.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,622.7,87.2,260.0,133.40626984126985,63.33507180181323,97.5,0.0737360000610351,5.5,16.12774325019512,89.56931751599805,4569.444792076089,0.9,38.5,0
169569.4,8.2,99.9,1.0712529428421298,1.0712529428421298,0.0,0.0,0.0,0.0,0.4,0.8,0.0,0.0,0.0,0.0,0.0,2097.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1949.1,66.0,684.3,121.99569851416211,146.7310889910307,183.2,169467633.52941263,13.5,15.524489807061698,208.1089395028247,29046.28509721975,1.0,244.6,0
594514.8,6.0,60.7,1.833892138629684,1.833892138629684,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,7322.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,469.3,66.0,121.4,83.38242063492063,22.122181733708267,98.1,0.0440806150436401,5.5,12.899538723225549,31.285489437092583,661.484938759763,0.9,38.5,0
229652.7,7.1,64.0,1.5906966368974382,1.5906966368974382,0.0,0.0,0.0,0.0,0.5,0.9,0.0,0.0,0.0,0.0,0.0,2832.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,542.9,67.8,188.0,98.21781746031746,42.49896582178375,92.9,0.0993767023086547,5.5,13.986610105645353,60.102613851997205,2215.6853095080623,0.9,38.5,0
383040.0,6.0,64.0,2.03479062929173,2.03479062929173,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,4769.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,444.0,67.7,100.2,80.05611111111111,13.046056298110116,80.5,0.0129011154174804,5.5,12.651116825358674,18.449909752270266,204.80415035273367,0.9,38.5,0
46189.2,6.0,64.0,0.3038704469084806,0.3038704469084806,0.0,0.0,0.0,0.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,619.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,369.8,66.2,68.0,67.32206349206349,0.851499069267253,67.2,9.393692016601562e-06,5.5,11.60359788681607,1.2042015321058168,0.8095023935500126,0.9,38.5,0
204252.4,6.0,64.0,0.9043911144098894,0.9043911144098894,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,2525.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1225.8,66.0,117.7,78.89500802431142,16.785778088604197,81.4,169468107.0342959,13.5,12.559532374657968,23.79891079405593,285.2883693583088,1.0,244.6,0
390341.8,6.0,64.0,2.034345939083461,2.034345939083461,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,4941.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,419.5,66.0,90.9,74.7168253968254,10.137609196248423,80.5,0.0001471042633056,5.5,12.22041038808526,14.33674441537273,123.02748652053415,0.9,38.5,0
3226.4,7.1,53.2,53.273804482243406,53.273804482243406,0.0,0.0,0.0,0.0,0.5,0.9,0.0,0.0,0.0,0.9,0.0,5.4,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,4584.1,54.0,1347.4,288.2781516677337,431.4807449895482,488.3,169465379.91714722,13.5,23.77676628108266,611.420186568057,205064.58113029413,1.0,244.6,0
1026.1,3.4,12.8,0.1120600092112587,0.1120600092112587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.8,0.0,0.0,0.2,0.2,2710.8,44.4,933.4,177.35618798684976,283.3275540083708,227.0,169469246.38260502,13.5,18.826458216616967,401.517239227056,81064.13364247276,1.0,244.6,0
126935.1,7.1,64.0,2.2703120829694603,2.2703120829694603,0.0,0.0,0.0,0.0,0.4,0.9,0.0,0.0,0.0,0.4,0.0,1516.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,599.9,66.0,270.0,96.19353174603177,65.0818602809872,162.5,0.0670783042907714,5.5,13.67191139802382,92.03964947384296,14078.707366008446,0.9,38.5,0
410104.8,6.0,64.0,1.4469329323438744,1.4469329323438744,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,4977.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2066.3,54.0,928.0,135.1883952906399,211.840177133896,81.1,169464842.8176521,13.5,16.44401825101926,300.24107048414555,45406.47193552191,1.0,244.6,0
34270.5,6.0,64.0,0.9663727287158737,0.9663727287158737,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,440.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,424.3,66.0,99.1,75.5904761904762,12.067749844245402,78.1,7.081031799316406e-05,5.5,12.291080082820969,17.066375497057656,175.1364977324263,0.9,38.5,0
43952.0,5.8,32.1,1.025359318067239,1.025359318067239,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0,533.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.0,0.4,0.0,0.0,0.6,0.6,1268.1,130.6,928.0,320.8144841269841,302.6425907770377,167.6,0.100139307975769,5.5,24.265288921860865,428.0012564286173,105263.31815077792,0.9,38.5,0
508556.4,6.0,64.0,1.773542518233473,1.773542518233473,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,6514.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,439.4,67.7,104.6,80.39035714285714,13.49778475541624,78.0,0.1000456094741821,5.5,12.677658973086684,19.08875026310245,209.0108360260771,0.9,38.5,0
479212.4,6.0,64.0,1.4808056967928516,1.4808056967928516,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,6081.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,448.4,70.5,111.0,85.2207142857143,15.219295111660731,78.6,0.0001543045043945,5.5,13.038001081538104,21.52333355666916,262.7072964852608,0.9,38.5,0
3392113.0,17.0,60.0,4211.630254357848,4211.630254357848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,7106.0,1292.0,1292.0,1292.0,0.0,1292.0,0.0001457929611206,5.5,50.83306010855534,0.0,0.0,0.0,38.5,0
408637.7,6.0,64.0,1.7208137569333584,1.7208137569333584,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,5022.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,450.5,66.0,106.5,81.0788492063492,17.468121321719345,81.1,8.020401000976562e-05,5.5,12.726127225169982,24.703654082354127,341.2110026297556,0.9,38.5,0
592365.0,7.1,57.7,1.9790534818009704,1.9790534818009704,0.0,0.0,0.0,0.0,0.5,0.9,0.0,0.0,0.0,0.0,0.0,7465.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,504.0,70.5,153.4,91.67134920634922,27.947947841712686,95.5,0.1000952005386352,5.5,13.523960589081344,39.52436687824596,1051.7140135424538,0.9,38.5,0
89577.3,6.0,64.0,1.5156009628402876,1.5156009628402876,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1089.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,453.4,66.0,106.3,81.74765873015875,18.015232233328486,81.0,0.0997658014297485,5.5,12.777712367858976,25.47738575367409,363.2722401581003,0.9,38.5,0
147752.2,17.0,64.0,204.8876774189349,204.8876774189349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2585.4,62.0,834.0,168.5046962445879,183.4411884477816,132.4,169461588.15625048,13.5,18.34800255848051,260.019619881262,34018.80643206137,1.0,244.6,0
3061.6,6.0,64.0,1.794917934697359,1.794917934697359,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,37.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,442.9,66.0,101.3,78.46019841269842,14.862055865549324,81.3,6.799697875976562e-05,5.5,12.519220485557138,21.018120969806464,259.6713646856891,0.9,38.5,0
115391.6,6.0,64.0,2.0349145476322748,2.0349145476322748,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1485.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,423.6,67.8,90.0,77.36936507936508,9.186247407704958,77.9,0.0691964864730834,5.5,12.43765459925701,12.99131567129104,97.77803565129754,0.9,38.5,0
596605.4,17.0,64.0,94.45015827958352,94.45015827958352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2415.4,162.0,1026.0,500.8292063492064,364.3076456015088,424.0,0.0255430936813354,5.5,31.24553337215872,515.2088132858646,148835.09284555304,0.9,38.5,0
428348.6,6.0,82.4,9.778209933789729,9.778209933789729,0.0,0.0,0.0,0.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,506.5,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1183.8,143.9,827.0,298.195,259.8152364388877,154.9,0.0420199871063232,5.5,23.44786167850045,367.4342310830474,77207.00843253969,0.9,38.5,0
8962.3,8.2,74.6,0.2340060813587149,0.2340060813587149,0.0,0.1,0.0,0.0,0.2,0.8,0.0,0.0,0.2,0.4,0.0,99.2,0.0,0.4,0.2,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,454.6,66.0,120.3,77.05583333333333,18.15076171124458,93.3,0.067463207244873,5.5,12.379993010153862,25.66905337944437,683.7486914682539,0.6,38.5,0
181032.0,6.0,64.0,1.1877841352934495,1.1877841352934495,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,2266.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1212.2,66.0,110.0,78.21000701482902,13.343934815552966,78.9,169463371.2063787,13.5,12.511943062222295,18.881352912540542,178.56670006763696,1.0,244.6,0
8628.4,6.0,64.0,1.1274983480662226,1.1274983480662226,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,102.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2074.4,66.0,930.0,135.68881457809476,212.09100954974,81.1,169466390.5226037,13.5,16.480778340855768,300.56111099873635,45503.44370916119,1.0,244.6,0
397268.5,6.0,99.6,1.2629679340877096,1.2629679340877096,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,5139.7,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,427.8,57.6,106.8,75.99984126984127,16.19350710970549,80.9,0.0998425960540771,5.5,12.322362501083123,22.90107737693064,313.8609680020156,0.9,38.5,0
43660.2,6.0,64.0,1.0970805166044442,1.0970805166044442,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,583.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,422.0,67.8,89.6,77.5242857142857,9.061701762860348,75.6,0.0038278818130493,5.5,12.450153972779416,12.815181531217286,91.48945918367347,0.9,38.5,0
4309.0,6.0,64.0,0.2273572543583494,0.2273572543583494,0.0,0.0,0.0,0.0,0.4,1.0,0.0,0.0,0.0,0.0,0.0,58.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,368.2,66.4,68.0,67.13460317460317,0.7828761186001362,66.8,6.608963012695312e-05,5.5,11.587390052383162,1.1071540245823204,0.7665023935500126,0.8,38.5,0
414200.1,6.0,64.0,2.0339525501172853,2.0339525501172853,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,5243.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1223.5,66.0,111.0,78.90608899915016,15.91969622207706,80.5,169468513.8332082,13.5,12.549442729653704,22.360256052261114,250.39372583377207,1.0,244.6,0
78496.2,8.2,74.2,0.9703919304553428,0.9703919304553428,0.0,0.1,0.0,0.0,0.4,0.8,0.0,0.0,0.2,0.4,0.0,1023.6,0.0,0.4,0.2,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,480.6,67.9,120.5,84.26801587301587,17.724285668596462,97.0,0.0874665975570678,5.5,12.96774373192596,25.0659251759042,499.9219130133535,0.9,38.5,0
149097.6,6.0,64.0,2.842852557391694,2.842852557391694,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1509.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1325.4,66.0,212.2,85.04059170104063,34.87175398189473,92.4,169462131.3983163,13.5,13.04461557831292,49.43104888287703,1422.0772621330966,1.0,244.6,0
289502.2,6.0,80.8,1.3169160880494095,1.3169160880494095,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,3471.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1648.5,66.0,342.0,107.16554934874203,76.44977634303415,86.3,169463444.1873069,13.5,14.62487910086072,108.30771192667412,5900.856378218463,1.0,244.6,0
468369.9,7.1,57.7,1.7736621659203968,1.7736621659203968,0.0,0.0,0.0,0.0,0.5,0.9,0.0,0.0,0.0,0.0,0.0,5960.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,494.9,68.2,144.2,86.99154761904762,25.079371967064965,93.4,0.1001291990280151,5.5,13.174921785727264,35.46758797162288,959.7859800170068,0.9,38.5,0
87963.7,6.0,64.0,0.4241789806767283,0.4241789806767283,0.0,0.0,0.0,0.0,0.7,1.0,0.0,0.0,0.0,0.0,0.0,1186.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1446.8,66.0,246.0,94.29467998805458,54.09948107929144,67.4,169463813.9094128,13.5,13.735320579316056,76.65659824442507,2951.9586570584024,1.0,244.6,0
128468.6,6.0,64.0,0.5481755220702078,0.5481755220702078,0.0,0.0,0.0,0.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,1730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,365.2,66.2,68.0,66.60579365079364,0.7144021838911053,66.4,0.0001027822494506,5.5,11.541646894018434,1.0103172574477592,0.5796802091206852,0.9,38.5,0
395482.2,6.0,64.0,2.034058630893932,2.034058630893932,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,5091.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1356.2,66.0,214.0,87.88094096349127,36.838932182224575,77.8,169463118.3050987,13.5,13.264294290947948,52.17642971402785,1368.3334285147555,1.0,244.6,0
183747.4,4.7,63.4,1.341918477195986,1.341918477195986,0.0,0.0,0.0,0.0,0.2,0.5,0.0,0.0,0.0,0.0,0.0,2165.7,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.0,0.4,0.0,0.0,0.6,0.6,444.8,42.0,169.8,72.90968253968254,41.29731989856323,84.1,0.089870810508728,5.5,11.96736398820726,58.40322989020841,2557.8136021667924,0.9,38.5,0
9249.0,6.0,64.0,1.5652746973108458,1.5652746973108458,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,112.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6570.2,66.0,1494.0,436.3712260043878,590.8678105336746,81.3,169462860.3026488,13.5,29.509051248871533,837.0310708003899,351499.1865691709,1.0,244.6,0
545677.7,6.0,81.9,1.84408337877348,1.84408337877348,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,6758.8,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,467.1,66.0,117.3,84.2793253968254,20.216387757470468,84.4,0.0998650789260864,5.5,12.970823469320234,28.590289748808143,459.2459491528092,0.9,38.5,0
686121.0,6.0,55.0,2850.932082581915,2850.932082581915,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,455.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,23467.0,1514.0,1514.0,1514.0,0.0,1514.0,169466381.3752922,13.5,55.02726596879042,0.0,0.0,0.0,244.6,0
38384.5,7.1,64.0,1.8592608089565688,1.8592608089565688,0.0,0.0,0.0,0.0,0.5,0.9,0.0,0.0,0.0,0.0,0.0,486.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,504.4,67.9,162.4,88.90333333333334,31.797920973499487,92.7,0.0998312950134277,5.5,13.315344208083363,44.96905109599088,1444.1137380952382,0.9,38.5,0
427604.8,6.0,64.0,1.6273319126122796,1.6273319126122796,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,5454.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,434.4,66.0,105.6,78.85404761904763,15.40649194170632,78.4,8.988380432128906e-05,5.5,12.55111362531913,21.788069852552887,269.87734410430835,0.9,38.5,0
54237.8,1.2,29.6,1.8367779884337136,1.8367779884337136,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,722.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.8,0.0,0.0,0.2,0.2,282.6,44.4,66.0,52.27880952380953,9.309333856424516,54.0,0.0655961990356445,5.5,10.21395765613572,13.16538619641458,96.80074773242627,0.9,38.5,0
182239.4,6.0,64.0,1.6453166821628014,1.6453166821628014,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,2232.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2036.9,66.0,929.0,133.15622369245818,212.36721065095875,81.3,169468820.1383976,13.5,16.319675633894644,300.9946517802999,45640.082412565695,1.0,244.6,0
134834.2,6.0,64.0,0.6915144262839595,0.6915144262839595,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1712.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1257.5,66.0,104.0,80.6913372214301,10.72982371806931,91.2,169462325.99961108,13.5,12.697467372013753,15.180849457495048,119.19786404417124,1.0,244.6,0
44709.1,6.0,64.0,0.4281192468421212,0.4281192468421212,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,596.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,367.6,66.0,67.6,66.66015873015873,0.771499069267253,67.0,7.87973403930664e-05,5.5,11.546396517999666,1.0910644471159692,0.7455023935500126,0.8,38.5,0
83212.0,6.0,64.0,1.555804770701453,1.555804770701453,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,2.0,0.0,1010.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1258.6,54.0,147.0,81.15211604485985,22.60672563046928,81.2,169461582.2945684,13.5,12.745741796849083,32.00979987106411,512.8323009790969,1.0,244.6,0
1555314.0,6.0,64.0,84.57247332250662,84.57247332250662,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1545.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,23157.0,1494.0,1494.0,1494.0,0.0,1494.0,169462787.0708746,13.5,54.6626014748658,0.0,0.0,0.0,244.6,0
284349.3,7.1,63.5,1.362697273750321,1.362697273750321,0.0,0.0,0.0,0.0,0.4,0.9,0.0,0.0,0.0,0.1,0.0,3523.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,1241.7,66.0,131.6,79.87467854943473,19.24902417062145,88.9,169466840.7153549,13.5,12.637984569620178,27.343057966452204,426.1590686450714,1.0,244.6,0
332703.0,6.0,64.0,1.741180713288562,1.741180713288562,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,4427.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,422.0,68.2,88.0,77.91261904761905,8.908191100207834,75.6,0.1000996828079223,5.5,12.4799409963105,12.598084670125225,88.33123299319728,0.9,38.5,0
2699837.0,6.0,64.0,84.27188028207252,84.27188028207252,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2793.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,23157.0,1494.0,1494.0,1494.0,0.0,1494.0,169462856.32202327,13.5,54.6626014748658,0.0,0.0,0.0,244.6,0
5237.4,6.0,64.0,0.4485924987559914,0.4485924987559914,0.0,0.0,0.0,0.0,0.4,1.0,0.0,0.0,0.0,0.0,0.0,69.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1059.4,66.0,87.0,68.4146283596864,5.0381658195575945,66.8,169468271.93486732,13.5,11.697381738448447,7.141407681490557,25.643966176630933,1.0,244.6,0
961.1,6.0,60.2,18.8212681319052,18.8212681319052,0.0,0.1,0.1,0.0,0.6,1.0,0.0,0.0,0.3,1.8,0.0,10.5,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1206.7,54.0,293.0,78.4285719638119,57.95745856147619,62.6,169462249.644263,13.5,12.528218551269324,82.13500675851381,3397.4137336045947,1.0,244.6,0
